sentence1,sentence2,label
Wilkins was the spokesman for the two. ,Wilkins only spoke for one of them.,1
Ca'daan felt the side of his face go numb.,Ca'daan's face went numb due to a lack of blood flowing to it.,0
"Thank you, sir. Slim ran out again, closing the door gently behind him.",Slim was upset and slammed the door.,1
"I suppose when they got the treaty she wasn't any good to them any longer, and they were afraid to let her go.",She ceased to be useful to them after they signed the treaty.,2
"But some hosses what git brung in here they's white-eyed an' randy, does you give 'em a straight stare.",Nothing that is brought here are randy.,1
Mr. Czarek Pytlasinski experienced an almost invisible tick of the right eyelid.,Mr. Czarek Pytlasinski experienced a slight tick of his right eyelid that worsened over time.,0
"William Earl and Manning succeeded her, and testified to witnessing a document. ",The men said they saw the contract being signed.,0
"You can call all the names you want, but if you bother them now you'll get disintegratored.",No one cares what you do.,1
"Tommy's eyes opened as he read: ""Jane Finn found.",Jane Finn was very important to Tommy.  ,0
An act of courage that the sergeant didn't even notice.,The sergeant did not notice the courageous act. ,2
"I am acquainted with the details because well, it was I who found her dead.",He knew the details because he was the one who found her dead.,0
Yet he was still alive!,But he wasn't dead!,2
"In her attitude towards Poirot, she was inclined to be suspicious, but he soon broke down her defences. ",Poirot was not a nice person. ,0
I thought for a moment.,I slept for a bit. ,1
"He forced control on his muscles and plunged his hand slowly through the sky sphere, easing the glowing blob downward toward the spot on the globe he had already located with the lens.","He used a tool to penetrate the sky sphere, being careful not to touch it with his hand.",1
There was nothing to be done about that now.,There are so many things that can be done about it now.,1
"No son by blood, that much comfort Don Cazar has.",Don Cazar was happy to know he had never fathered a son.,0
Vrenna drew her saber and San'doro drew his knives.,Vrenna and San'doro drew their weapons and to begin their battle.,0
Jane had gone straight to the picture of Marguerite.,Jane never saw the photo of Margueritte.,1
The man continued his black-eyed stare.,The man stared angrily. ,0
Gauve was silent for a long time.,Gauve yelled the whole time.,1
You say you've recognized Number 1 to be Kramenin? ,Are you sure about Number 1 being Kramenin?,0
"Well, we shall see, I said, nettled. ",I didn't like what they were saying at all.,0
But I'm certain I'd know. ,They think I wouldn't know. ,0
"These preliminaries completed, the Coroner proceeded to business. ",The Coroner called a police detective to give evidence next. ,0
"Yes ”that is to say, I believe I know how it was committed.",My detective work has been flawless in this case. ,0
HE KNOWS THEY'RE IN THERE.,He had no idea where they are.,1
My only thought was to get out in the corridor as quick as ever I could.,All I could think about was to quickly get out in the corridor.,2
Then he saw the men standing outside of Ca'daan's house.,He saw men standing outside of Ca'daan's place.,2
Blue-grass training? As his father repeated the expression Drew realized the slip of tongue he had made.,His father had expressly forbidden him to talk about blue-grass training. ,0
Poirot! I cried. ,Poirot had found something interesting. ,0
He rang up the Ritz and asked for Julius Hersheimmer.,He never phoned the Ritz to speak to Julius Hersheimmer.,1
"So that is what it is like to be a demon, thought Jon.",Jon contemplated what it was to be a demon. ,2
"There were other Range forts, smaller, but as stoutly and ingeniously designed, each built beside a water source on Rennie land defense points for Don Cazar's riders, their garrisons rotated at monthly intervals.",Don Cazar does not have riders.,1
The Kal's performance in the fight seemed to change Adrin's impression of Fena Kef's pit fights.,Adrin changed his mind about the Kal's after seeing them fight.,2
 III  The swaying had come to a halt and it was dark.,Everything moved at an alarming rate.,1
Then there was nothing to be done.,The couldn't do anything else on the project.,0
"Some one stepped on it. He rose from his knees, and walked slowly across to the mantelpiece, where he stood abstractedly fingering the ornaments, and straightening them, a trick of his when he was agitated. ","He was never on his knees, always standing. ",1
You think so?,Do you really believe that?,2
Ca'daan had never been so scared.,Ca'daan felt good about what was happening.,1
"A pleasant trip, that is all.""",The trip was also pleasant.,0
"A natural hot spring might be the base of the luxury, but man's labor had piped the water into stone-slab tubs and provided soap and towels.",A natural hot spring is considered the base of the luxury.,2
The two men looked past him to each other.,Two people looked at each other. ,2
"I was floating, breathless.",I was floating through the air.,0
He uttered an exclamation of astonishment at seeing the other.,He never expected to see the other ever again.,0
Tommy! cried out Tuppence in surprise.,Tuppence was not surprised at all.,1
Johnny took a pretty bad crease 'longside his skull. ,Johnny was hurt because he was in a fight.,0
Tommy rose obediently.,Tommy stood up obediently.,2
"If Adrin had picked up the sword in anger, he might have died.",If Adrin picked up the sword in anger he could have died from doing that.,2
But Monsieur Lawrence is not a layman. ,Monsieur Lawrence is a typical worker. ,1
"Apparently not, said A'deem.",A'deem did not think so.,2
" ""Rider for Rennie, eh?",Rider for Rennie?,0
"And now, around it, he could see a monstrous fingertip and something that might have been miles of thumbnail.",The fingertip covered a large amount of space.,0
"Ah, the brave Dorcas! ",Who are the Dorcas?,1
"'None of that will be necessary,' I said firmly.",I agreed and thought we should do it.,1
"Coffee has a bitter taste of its own which would probably cover the taste of strychnine.""","Coffee was very bitter, unlike strychnine.",1
"He moved down the aisle, not glancing at the seated Satheri, until he was facing the old man, drawing Nema and Bork with him.",The aisle was wide and short.,0
It's going to be a gorgeous day.,It will be an ugly day. ,1
"It was the answer she had expected, but it was another nail in the coffin of her hopes.",She didn't know what the answer would be and she was happy to hear what she heard. ,1
